tmp_result_ctm.itemsetid,tmp_result_ctm.itemid,tmp_result_ctm.tid,tmp_result_ctm.userid,tmp_result_ctm.trajectoryid,tmp_result_ctm.timestamp,tmp_result_ctm.latitude,tmp_result_ctm.longitude,tmp_result_ctm.bin_latitude,tmp_result_ctm.bin_longitude,tmp_result_ctm.bin_timestamp,tmp_result_ctm.in_support
-2109167837,589,691,8662,8662,1201960689,39.89001,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960694,39.89001,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960699,39.89001,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960704,39.89001,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960709,39.89002,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960714,39.89002,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960719,39.89002,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960724,39.89002,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960729,39.89002,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960734,39.89001,116.31994,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960739,39.89,116.31994,39.886,116.325,1201957200,NULL
-631996876,4265,751,3261,3261,1201960741,39.88546,116.39439,39.886,116.4,1201957200,NULL
-2109167837,589,691,8662,8662,1201960744,39.89,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960749,39.88998,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960754,39.88997,116.31992,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960759,39.88997,116.31992,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960764,39.88996,116.31992,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960769,39.88995,116.31992,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960774,39.88997,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960779,39.88999,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960784,39.89002,116.31993,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960789,39.89003,116.31992,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960794,39.89003,116.31991,39.886,116.325,1201957200,NULL
-2109167837,589,691,8662,8662,1201960799,39.89004,116.3199,39.886,116.325,1201957200,NULL
-2109167837,589,692,8662,8662,1201960809,39.89004,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960814,39.89004,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960819,39.89003,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960824,39.89002,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960829,39.89001,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960834,39.89,116.31992,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960839,39.89001,116.31992,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960844,39.89001,116.31992,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960849,39.89001,116.31993,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960854,39.89001,116.31992,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960859,39.89002,116.31993,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960864,39.89001,116.31992,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960874,39.89,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960880,39.88999,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960884,39.88999,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960889,39.89,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960894,39.89002,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960899,39.89003,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960904,39.89003,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960909,39.89003,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960914,39.89002,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960919,39.89002,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960924,39.89004,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960929,39.89005,116.31988,39.886,116.325,1201960800,NULL
-631996876,4265,740,3261,3261,1201960937,39.88481,116.38899,39.886,116.385,1201960800,NULL
-2109167837,589,692,8662,8662,1201960939,39.89005,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960944,39.89005,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960954,39.89004,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960954,39.89004,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960959,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960959,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960969,39.89004,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960974,39.89004,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960979,39.89003,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960984,39.89002,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960989,39.89001,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960994,39.89,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201960999,39.88999,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961014,39.88999,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961019,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961024,39.89002,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961029,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961034,39.89003,116.31989,39.886,116.325,1201960800,NULL
-631996876,4265,752,3261,3261,1201961035,39.88508,116.39282,39.886,116.4,1201960800,NULL
-2109167837,589,692,8662,8662,1201961044,39.89001,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961054,39.89001,116.31992,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961059,39.89001,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961064,39.89002,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961069,39.89002,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961079,39.89002,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961084,39.89001,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961094,39.89001,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961104,39.89001,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961109,39.89,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961114,39.89,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961119,39.89001,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961124,39.89001,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961129,39.89001,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961134,39.89001,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961139,39.89001,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961144,39.89002,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961149,39.89002,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961159,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961164,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961169,39.89,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961174,39.89,116.31985,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961179,39.89001,116.31985,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961184,39.89001,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961189,39.89001,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961194,39.89001,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961199,39.89001,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961204,39.89001,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961209,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961214,39.89,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961224,39.88999,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961229,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961234,39.89,116.31988,39.886,116.325,1201960800,NULL
-631996876,4265,764,3261,3261,1201961239,39.88621,116.41202,39.886,116.415,1201960800,NULL
-2109167837,589,692,8662,8662,1201961239,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961244,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961244,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961249,39.89,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961249,39.89,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961254,39.89,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961259,39.88999,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961264,39.88999,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961269,39.88999,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961274,39.88999,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961279,39.88998,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961284,39.88998,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961289,39.88998,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961294,39.88997,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961299,39.88997,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961304,39.88997,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961309,39.88998,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961314,39.88998,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961319,39.88998,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961324,39.88998,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961329,39.88998,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961334,39.88999,116.31988,39.886,116.325,1201960800,NULL
-631996876,4265,764,3261,3261,1201961336,39.88606,116.4178,39.886,116.415,1201960800,NULL
-2109167837,589,692,8662,8662,1201961344,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961349,39.89,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961354,39.89,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961359,39.89,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961364,39.89001,116.31992,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961384,39.88999,116.31993,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961389,39.89,116.31992,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961394,39.89002,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961399,39.89004,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961404,39.89004,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961409,39.89003,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961414,39.89002,116.31992,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961419,39.89002,116.31993,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961429,39.89004,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961434,39.89005,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961439,39.89006,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961444,39.89006,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961449,39.89006,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961454,39.89006,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961459,39.89005,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961464,39.89004,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961469,39.89002,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961474,39.89002,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961479,39.89002,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961485,39.89003,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961489,39.89003,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961494,39.89002,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961504,39.89003,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961519,39.89007,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961524,39.89008,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961529,39.89008,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961534,39.89007,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961534,39.89007,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961539,39.89005,116.31989,39.886,116.325,1201960800,NULL
-631996876,4265,776,3261,3261,1201961541,39.88868,116.42408,39.886,116.43,1201960800,NULL
-631996876,4265,776,3261,3261,1201961541,39.88868,116.42408,39.886,116.43,1201960800,NULL
-2109167837,589,692,8662,8662,1201961544,39.89004,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961549,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961554,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961559,39.89003,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961564,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961569,39.89003,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961574,39.89005,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961579,39.89007,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961584,39.89009,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961589,39.8901,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961594,39.89009,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961599,39.89008,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961604,39.89007,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961614,39.89007,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961619,39.89008,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961624,39.89008,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961629,39.89007,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961634,39.89005,116.31988,39.886,116.325,1201960800,NULL
-631996876,4265,776,3261,3261,1201961638,39.88949,116.42535,39.886,116.43,1201960800,NULL
-2109167837,589,692,8662,8662,1201961644,39.89001,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961654,39.89003,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961659,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961664,39.89004,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961669,39.89004,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961674,39.89003,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961684,39.89002,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961694,39.89,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961699,39.88998,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961704,39.88999,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961709,39.88999,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961714,39.88999,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961724,39.89002,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961729,39.89004,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961734,39.89005,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961739,39.89005,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961749,39.89004,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961754,39.89004,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961759,39.89004,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961764,39.89004,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961769,39.89003,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961774,39.89004,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961779,39.89005,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961784,39.89006,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961789,39.89006,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961794,39.89006,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961799,39.89006,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961804,39.89005,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961809,39.89004,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961814,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961819,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961824,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961824,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961829,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961829,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961834,39.89003,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961839,39.89003,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961844,39.89002,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961849,39.89001,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961854,39.89001,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961859,39.89,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961864,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961869,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961874,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961879,39.89001,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961884,39.89001,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961889,39.89002,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961894,39.89004,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961899,39.89005,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961904,39.89006,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961909,39.89006,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961914,39.89007,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961919,39.89006,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961924,39.89006,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961929,39.89006,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961934,39.89006,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961939,39.89007,116.31986,39.886,116.325,1201960800,NULL
-631996876,4265,984,3261,3261,1201961940,39.89224,116.44173,39.897,116.445,1201960800,NULL
-2109167837,589,692,8662,8662,1201961944,39.89006,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961954,39.89005,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961959,39.89003,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961984,39.89007,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961989,39.89008,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961994,39.89007,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201961999,39.89006,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962024,39.89003,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962029,39.89003,116.31986,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962034,39.89003,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962039,39.89004,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962054,39.89003,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962059,39.89002,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962069,39.89001,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962074,39.89001,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962079,39.89001,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962084,39.89001,116.31987,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962090,39.89001,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962094,39.89001,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962099,39.89,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962109,39.89,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962114,39.89,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962114,39.89,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962119,39.89001,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962119,39.89001,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962124,39.89002,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962129,39.89002,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962134,39.89002,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962139,39.89003,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962144,39.89004,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962149,39.89004,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962154,39.89004,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962159,39.89005,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962164,39.89006,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962169,39.89006,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962174,39.89005,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962179,39.89005,116.31989,39.886,116.325,1201960800,NULL
-631996876,4265,984,3261,3261,1201962183,39.89771,116.44572,39.897,116.445,1201960800,NULL
-2109167837,589,692,8662,8662,1201962184,39.89004,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962199,39.89005,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962204,39.89005,116.3199,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962209,39.89006,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962219,39.89007,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962224,39.89007,116.31991,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962239,39.89008,116.31989,39.886,116.325,1201960800,NULL
-631996876,4265,984,3261,3261,1201962241,39.89772,116.44424,39.897,116.445,1201960800,NULL
-2109167837,589,692,8662,8662,1201962244,39.8901,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962249,39.89011,116.31988,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962259,39.8901,116.31989,39.886,116.325,1201960800,NULL
-2109167837,589,692,8662,8662,1201962264,39.89008,116.31989,39.886,116.325,1201960800,NULL
